match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,1,1,SP Narine,G Gambhir,S Badree,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,1,2,SP Narine,G Gambhir,S Badree,0,0,0,0,0,0,4,0,4,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,1,3,SP Narine,G Gambhir,S Badree,0,0,0,0,0,0,4,0,4,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,1,4,SP Narine,G Gambhir,S Badree,0,0,0,0,0,0,4,0,4,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,1,5,SP Narine,G Gambhir,S Badree,0,0,0,0,0,0,6,0,6,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,1,6,SP Narine,G Gambhir,S Badree,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,2,1,G Gambhir,SP Narine,TS Mills,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,2,2,G Gambhir,SP Narine,TS Mills,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,2,3,G Gambhir,SP Narine,TS Mills,0,1,0,0,0,0,0,1,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,2,4,G Gambhir,SP Narine,TS Mills,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,2,5,G Gambhir,SP Narine,TS Mills,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,2,6,G Gambhir,SP Narine,TS Mills,0,0,0,0,0,0,6,0,6,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,2,7,G Gambhir,SP Narine,TS Mills,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,3,1,SP Narine,G Gambhir,S Aravind,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,3,2,SP Narine,G Gambhir,S Aravind,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,3,3,G Gambhir,SP Narine,S Aravind,0,0,0,0,0,0,4,0,4,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,3,4,G Gambhir,SP Narine,S Aravind,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,3,5,SP Narine,G Gambhir,S Aravind,0,0,0,0,0,0,4,0,4,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,3,6,SP Narine,G Gambhir,S Aravind,0,0,0,0,0,0,4,0,4,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,4,1,G Gambhir,SP Narine,TS Mills,0,0,0,0,0,0,2,0,2,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,4,2,G Gambhir,SP Narine,TS Mills,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,4,3,SP Narine,G Gambhir,TS Mills,0,5,0,0,0,0,0,5,5,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,4,4,SP Narine,G Gambhir,TS Mills,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,4,5,G Gambhir,SP Narine,TS Mills,0,0,0,0,0,0,0,0,0,G Gambhir,caught,KM Jadhav
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,4,6,RV Uthappa,SP Narine,TS Mills,0,0,0,0,0,0,4,0,4,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,4,7,RV Uthappa,SP Narine,TS Mills,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,5,1,SP Narine,RV Uthappa,S Aravind,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,5,2,SP Narine,RV Uthappa,S Aravind,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,5,3,RV Uthappa,SP Narine,S Aravind,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,5,4,SP Narine,RV Uthappa,S Aravind,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,5,5,RV Uthappa,SP Narine,S Aravind,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,5,6,SP Narine,RV Uthappa,S Aravind,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,6,1,RV Uthappa,SP Narine,STR Binny,0,0,0,0,0,0,4,0,4,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,6,2,RV Uthappa,SP Narine,STR Binny,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,6,3,SP Narine,RV Uthappa,STR Binny,0,0,0,0,0,0,4,0,4,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,6,4,SP Narine,RV Uthappa,STR Binny,0,0,0,0,0,0,0,0,0,SP Narine,caught,YS Chahal
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,6,5,RV Uthappa,MK Pandey,STR Binny,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,6,6,RV Uthappa,MK Pandey,STR Binny,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,7,1,MK Pandey,RV Uthappa,S Badree,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,7,2,RV Uthappa,MK Pandey,S Badree,0,0,0,0,0,0,0,0,0,RV Uthappa,lbw,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,7,3,YK Pathan,MK Pandey,S Badree,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,7,4,MK Pandey,YK Pathan,S Badree,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,7,5,MK Pandey,YK Pathan,S Badree,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,7,6,YK Pathan,MK Pandey,S Badree,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,8,1,MK Pandey,YK Pathan,YS Chahal,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,8,2,YK Pathan,MK Pandey,YS Chahal,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,8,3,YK Pathan,MK Pandey,YS Chahal,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,8,4,MK Pandey,YK Pathan,YS Chahal,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,8,5,YK Pathan,MK Pandey,YS Chahal,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,8,6,MK Pandey,YK Pathan,YS Chahal,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,9,1,MK Pandey,YK Pathan,S Badree,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,9,2,YK Pathan,MK Pandey,S Badree,0,0,0,0,0,0,2,0,2,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,9,3,YK Pathan,MK Pandey,S Badree,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,9,4,MK Pandey,YK Pathan,S Badree,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,9,5,MK Pandey,YK Pathan,S Badree,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,9,6,MK Pandey,YK Pathan,S Badree,0,0,0,0,0,0,2,0,2,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,1,YK Pathan,MK Pandey,YS Chahal,0,0,0,0,0,0,2,0,2,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,2,YK Pathan,MK Pandey,YS Chahal,0,1,0,0,0,0,0,1,1,YK Pathan,stumped,KM Jadhav
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,3,SA Yadav,MK Pandey,YS Chahal,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,4,MK Pandey,SA Yadav,YS Chahal,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,5,SA Yadav,MK Pandey,YS Chahal,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,6,MK Pandey,SA Yadav,YS Chahal,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,7,SA Yadav,MK Pandey,YS Chahal,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,11,1,SA Yadav,MK Pandey,S Badree,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,11,2,SA Yadav,MK Pandey,S Badree,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,11,3,SA Yadav,MK Pandey,S Badree,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,11,4,MK Pandey,SA Yadav,S Badree,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,11,5,MK Pandey,SA Yadav,S Badree,0,0,0,0,0,0,4,0,4,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,11,6,MK Pandey,SA Yadav,S Badree,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,12,1,MK Pandey,SA Yadav,YS Chahal,0,0,0,0,0,0,0,0,0,MK Pandey,caught,S Badree
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,12,2,C de Grandhomme,SA Yadav,YS Chahal,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,12,3,C de Grandhomme,SA Yadav,YS Chahal,0,0,0,0,0,0,0,0,0,C de Grandhomme,caught,V Kohli
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,12,4,CR Woakes,SA Yadav,YS Chahal,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,12,5,CR Woakes,SA Yadav,YS Chahal,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,12,6,CR Woakes,SA Yadav,YS Chahal,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,1,CR Woakes,SA Yadav,P Negi,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,2,CR Woakes,SA Yadav,P Negi,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,3,CR Woakes,SA Yadav,P Negi,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,4,CR Woakes,SA Yadav,P Negi,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,5,CR Woakes,SA Yadav,P Negi,0,0,0,0,0,0,4,0,4,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,6,CR Woakes,SA Yadav,P Negi,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,1,SA Yadav,CR Woakes,YS Chahal,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,2,SA Yadav,CR Woakes,YS Chahal,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,3,CR Woakes,SA Yadav,YS Chahal,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,4,CR Woakes,SA Yadav,YS Chahal,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,5,SA Yadav,CR Woakes,YS Chahal,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,6,SA Yadav,CR Woakes,YS Chahal,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,1,CR Woakes,SA Yadav,P Negi,0,0,0,0,0,0,4,0,4,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,2,CR Woakes,SA Yadav,P Negi,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,3,SA Yadav,CR Woakes,P Negi,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,4,CR Woakes,SA Yadav,P Negi,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,5,CR Woakes,SA Yadav,P Negi,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,6,CR Woakes,SA Yadav,P Negi,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,1,CR Woakes,SA Yadav,S Aravind,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,2,SA Yadav,CR Woakes,S Aravind,0,0,0,0,0,0,4,0,4,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,3,SA Yadav,CR Woakes,S Aravind,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,4,CR Woakes,SA Yadav,S Aravind,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,5,SA Yadav,CR Woakes,S Aravind,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,6,SA Yadav,CR Woakes,S Aravind,0,0,0,0,0,0,2,0,2,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,17,1,CR Woakes,SA Yadav,TS Mills,0,0,0,0,0,0,4,0,4,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,17,2,CR Woakes,SA Yadav,TS Mills,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,17,3,CR Woakes,SA Yadav,TS Mills,0,0,0,0,0,0,0,0,0,CR Woakes,caught,Mandeep Singh
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,17,4,SA Yadav,NM Coulter-Nile,TS Mills,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,17,5,SA Yadav,NM Coulter-Nile,TS Mills,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,17,6,NM Coulter-Nile,SA Yadav,TS Mills,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,18,1,NM Coulter-Nile,SA Yadav,P Negi,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,18,2,SA Yadav,NM Coulter-Nile,P Negi,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,18,3,NM Coulter-Nile,SA Yadav,P Negi,0,1,0,0,0,0,0,1,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,18,4,NM Coulter-Nile,SA Yadav,P Negi,0,0,0,0,0,0,0,0,0,NM Coulter-Nile,caught,AB de Villiers
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,18,5,SA Yadav,UT Yadav,P Negi,0,0,0,0,0,0,0,0,0,SA Yadav,caught,TS Mills
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,18,6,Kuldeep Yadav,UT Yadav,P Negi,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,18,7,Kuldeep Yadav,UT Yadav,P Negi,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,19,1,Kuldeep Yadav,UT Yadav,TS Mills,0,0,0,0,0,0,2,0,2,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,19,2,Kuldeep Yadav,UT Yadav,TS Mills,0,0,0,0,0,0,1,0,1,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,19,3,UT Yadav,Kuldeep Yadav,TS Mills,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,19,4,UT Yadav,Kuldeep Yadav,TS Mills,0,0,0,0,0,0,2,0,2,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,19,5,UT Yadav,Kuldeep Yadav,TS Mills,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,19,6,UT Yadav,Kuldeep Yadav,TS Mills,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,20,1,Kuldeep Yadav,UT Yadav,S Aravind,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,20,2,Kuldeep Yadav,UT Yadav,S Aravind,0,0,0,0,0,0,0,0,0,,,
27,1,Kolkata Knight Riders,Royal Challengers Bangalore,20,3,Kuldeep Yadav,UT Yadav,S Aravind,0,0,0,0,0,0,0,0,0,Kuldeep Yadav,bowled,
27,2,Royal Challengers Bangalore,Kolkata Knight Riders,1,1,CH Gayle,V Kohli,NM Coulter-Nile,0,0,0,0,1,0,0,1,1,,,
27,2,Royal Challengers Bangalore,Kolkata Knight Riders,1,2,CH Gayle,V Kohli,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,,,
27,2,Royal Challengers Bangalore,Kolkata Knight Riders,1,3,CH Gayle,V Kohli,NM Coulter-Nile,0,0,0,1,0,0,0,1,1,,,
27,2,Royal Challengers Bangalore,Kolkata Knight Riders,1,4,V Kohli,CH Gayle,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,V Kohli,caught,MK Pandey
27,2,Royal Challengers Bangalore,Kolkata Knight Riders,1,5,Mandeep Singh,CH Gayle,NM Coulter-Nile,0,0,0,0,0,0,1,0,1,,,
27,2,Royal Challengers Bangalore,Kolkata Knight Riders,1,6,CH Gayle,Mandeep Singh,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,,,
27,2,Royal Challengers Bangalore,Kolkata Knight Riders,1,7,CH Gayle,Mandeep Singh,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,,,
27,2,Royal Challengers Bangalore,Kolkata Knight Riders,2,1,Mandeep Singh,CH Gayle,UT Yadav,0,0,0,0,0,0,0,0,0,,,
27,2,Royal Challengers Bangalore,Kolkata Knight Riders,2,2,Mandeep Singh,CH Gayle,UT Yadav,0,0,0,0,0,0,0,0,0,Mandeep Singh,caught,MK Pandey
27,2,Royal Challengers Bangalore,Kolkata Knight Riders,2,3,AB de Villiers,CH Gayle,UT Yadav,0,0,0,0,0,0,0,0,0,,,
27,2,Royal Challengers Bangalore,Kolkata Knight Riders,2,4,AB de Villiers,CH Gayle,UT Yadav,0,0,0,0,0,0,4,0,4,,,
